barcode,product_name,brands
8906076133050,Choco Chip Muffin,The Baker's Dozen
8906032355311,Organic Split Red Lentil,Uncle Cook’s
8901719918452,festo,Unknown Brand
8906005618825,Bauli moonfils vanilla,
8906131350057,Chana Besan,GBM
8901725007751,Matar Pudina Paratha,Aashirvaad
8908004114414,WL California walnut,
8906095120598,Roasted & Salted Cashews,Wonderland
8901548311646,sugar free d lite granola chocolat,
8904023008963,Shampun Trichup,
8906077363104,mexican.chi potato chips,jamin
8902433030529,Snikers mini,
8906003511388,Jalani Jaljira,Jalani
8903553002670,NIMBU PANI MIX,Ram Bandhu
8906078268125,Crisp 'n' Lite,
0000590014232,Cucumber French,Unknown Brand
8906005910370,,
8903363014801,,
8904089922814,Heritage ghee,
8901777421093,Roghni Naan,Royal Cuisine
8901777887783,Mango Dolly,Vadilal
8901719137914,Parle rusk,
8906082580008,Henfruit White,Henfruit Eggs
7438032784033,,
4908430809612,Sweet Chilli Supergrain Puffs,Klaw
8908014100223,basmati rice,india gate
8901777626801,Overload Veggie Pizza,Vadilal
0942693000052,Good Day Chocochips,Britannia
8901058892635,Maggi export,
8908013252299,multi grain mixture,
8906082570085,cornitos pop n green peas,
8906158701160,Indian kishmish 400 gm,
0726529044645,"Snap & Crackle Cacao, Almond & Berry Rocks",The cinnamon kitchen
8901741080011,Rio,CG
8906010368234,インディアンスナック　ムングダールブラックソルト,神戸物産
8906074811301,,
8906041815851,Waffix,
8906141311918,Crunch Peanut Butter,Bonfire
8906019564149,Bites,REAL
8902756661943,Cheese Corn Nuggets,Godrej Yummiez
3948453042215,,
8904300200028,Mario noodles,
8904010690454,nirapara black pepper,
8939123211166,Pure Peanut Butter Powder,MYPB
8906066700873,Kettle Studio Mature Cheddar qnd Red Onion,Kettle Studio
8906066702013,Air Fried Spicy Dill Pickle,Kettle Studio
8904063201355,Haldiram chips Tanki tomato,Haldiram
8904320007775,Fuzilli pasta,DiSano
8904063257598,light mixer,Haldiram
8904063213877,Bhagwan Giri gathiya,
8904063253354,roasted chana hinjira,Haldiram
8904063258168,hing jeera matar,Haldiram
8906090575638,Too yumm smoking bhoot wafers 82gm,
8906001387213,burger bun,English Oven
8906140970215,Mango Lassi,Punjab Sind
8906080251245,Caramelo,
8908015676024,Tangy Chickpea with Chilli & Lime,IKEA
4901265035256,,
3948063035256,,
0062781068174,,Divya
8906152130270,,
8901063371071,Mari gold 1kg,
8901440001126,Gingelly Oil,
8901088137546,Hair cream coconut &cactus2*140ml.parachute,
8901088030397,Parachute 500ml,
8901662024545,Mutter Methi Malai Mix,Suhana
8908002247763,Ranitidina,
8901790704111,Tetraciclina,
03911219,Pillsbury chakki fresh atta 1kg,
8906012231239,Vijay gold maida 1kg,
8904043551593,,
8906151991148,,
8901491000444,kurkure combo pack,
8906133409494,Plant Protein Powder,OWN
0746935596408,Sweet Lassi,Sid's Farm
8904258703374,"Iced Green Tea Peach, Raw Pressery",
8908017087446,Plant Protein - Strawberry,Happy Culture
8908017087422,Plant Protein- Chocolate,Happy Cultures
8906143041752,whole wheat macaroni,yu
8904063210890,Mix veg paratha,Haldiram's
8906081382900,Idli Rava,
8906089471224,Idli Rava,
9042005259480,Country harvest cake orange,
8909081007262,Aashirvaad Atta,
8908007448042,Mangal kalas Atta,
0766679388640,Mangal kalas Atta,
8906035030727,Kachi Ghani Mustard Oil,Freedom
8906060890259,Double Hiran ( m.oil ),
8906060891539,Kachi Ghani Mustard Oil,Double Hiran
8906017292051,,
8906008811421,Mustard Oil,King's
8904075600900,Kashmiri mirch powder,Bharat Masala
8904075600504,Garam masala,
8904075600436,Chicken Masala,Bharat Masala
8901748001477,Mustard seeds,Ruchi Foodline
8904075603352,Red chilli,
8901755031009,Haldi powder,Swadist
8901755060252,Dhania powder,Swadist
8904075600689,Panch phutan,Bharat Masala
8901414058286,Bikano whole pack,
8908006646258,Mr.makhana,
4906409079462,Unibic oats digestive 600g,
8904083309888,Cream Cheese,Milky Mist
8901108166020,nirma shudh salt,
8904422700086,,
8901058024951,Har chij,
8901552024433,Butter Chicken Paste,Ashoka
0690225307284,Baramati rice,INDIA GATE
0690425303284,Basmati Rice,India Gate
8906185930069,,
8901874131123,Chopped And Cubed Methi,Kitchen Express
9201601200801,Good Life Dal Mix 500g,Good Life
8906186470106,Tikka Masala Rice,Eat Regal Gourmet
8902901129984,Good Life Moong Whole/Premium 500g,
8902268010543,Butter bake,
8906115883083,Crunchy - Mariyo,
8902351222235,Toast,
8901063093737,Good Day,
8902268013919,Lemon Mazaa,
8901063371019,Marie Gold,
8902351997591,Hum Tum Krackers,Sobisco
8909081008214,,
8909081011160,Pomegranate drink,B NATURAL
8902042300839,Avt dairy whitener,
8901063402041,Britannia dairy whitener 200 g,
8906137050616,Milma dairy whitener,
00580979,,
8904508701402,Coconut Dry Fruit Gujia,Haldiram's
8908003819617,حنه انيلا,
8901058021271,Nestle everyday,
8908023115461,PROTEIN BAR CHOCO FUDGE,WHEY91
9000409037431,,
8904246960062,,
8904422700260,PUSHTAHAR DALIA,PATANJALI
8906056450351,Sonai Gjee,
8906033744077,,
8901790699622,Clopridogrel 75mg Tab,
8906069407120,Wok Tok By Veena Instant Noodles Masala,Wok Tok By Veeba
3071657302332,,
8901552029025,Dal Makhani And Byriani,Ashoka
4906444890404,Lemon Cranberry Protein Bar,Whole the Truth
8904137703204,Rajgira Atta,Deepak
8906055441657,Kuttu Flour,Organic Tattva
8908001375894,Almond Buckwheat Cookies,Nourish Organics
8906115884301,Cremy,
8901262020534,Cheddar Cheese,Amul
8906097408571,Zoff Marinade Mix Tandoori Chicken,
8904170190511,Surgi_blue azul tripano,
8908014672058,Cremberie natural yoghurt plain 400 g,
8906186474920,Spanish Style Rice With Tomatoes & Peppers,Eat Regal
8906165787430,Biozyme Whey PR,MuscleBlaze
8906137051620,Cremberie yoghurt plain 1L,
8901063344525,Atta Bread,Britania
8906014903356,Kwality Corn Flakes,
8902901241839,Best Farm Moong Whole 500g,
0982901221855,Best Farm White Dry Peas 500g,
8902901224382,Best Farm White Lobia 500g,
0942661211985,Best Farm Urad Washed Gota 500g,
4000781000059,....,
8908003623054,,
8908013735365,Instant China Grass (Vanilla Flavour),FiveStar
8906066701900,Tabasco Sauce Flavour Potato Chips,Kettle Studio
8906043834416,Complément alimentaire gingembre,
8939135663632,"Refined Soyabean oil, Refined Pamoline oil, Refined Sunflower oil, Refined Mustard oil,",Swadful
8902188440086,Poha Dagdi,Ramdev
2940435110319,dan Kode Produksi:,
8904063240163,nutcracker,Haldiram
8906188400385,Roasted Rice Crackers Krispy Hopu,Kari Kari
8903081678903,Cookies And Cream Protein Bar,Chase
8908018729024,Cheese Sourdough,Suchali’s
0856023006341,Sun-dried Tomatoes,Abbie’s
8906135191465,Udon Shirataki Noodles,MOISOI
8906032911937,Sparsh Puliyogare Powder 100G,Sparsh
8903363012234,Brisky Bites Waffle Chips Milk Choco Splash,Brisky Bites
8901262300278,,
4901307123132,Good Life Lobia White 1Kg,
8902901130010,Good Life Kabuli Chana Premium 1Kg,
8901719134906,,
8906015659245,bikharam chandmal nut cracker,
8908000295070,chaal bhaja,
8901721000114,prabhuji chat pata,
8908000295032,Mukharochak sweet & sour chanachur,Mukharachak
8904057716339,mellets diet bhel,
8906143890213,Protein Bar,Whole Truth - Double Cocoa Mini
8901058025408,Maggie Masala,
8906001383819,Non Stop Jeera Lite,Cremica
8906125982646,Garden Chips Lightly Salted,4700 BC Gourmet Snacks
8904063222886,Lachcha Paratha,Halidram's minute khana
8904063215376,haldi Ram gajjak,
8901777552100,Kesar Motichoor Laddoo,Vadilal
8904137467328,Lime Mint Roasted Chana,Viks
8906001056966,Amritsari Rajma,Mother’s Recipe
8907093006891,Chans Curry,Tasty Nibbles
8901012101797,face wash,Deep clean
8908007441777,,
8906125983568,Nachos-Korean Kimchi,4700 BC
8906001726869,Paras Desi ghee 900 ml,
8904330008588,Prime Whey Protein,Big Flex
8904427700784,Kapiva,
8801055724604,,
8901414039773,,
8904043904610,Almond,Tata
8908020997800,Almond Drink,VDC
8901063167650,Little Hearts,Britannia
7622202818707,,
8901719137594,parle 2020,
8859032707225,,
8901719135354,parle monaco cheeslings,
8901036393192,Continental Malgudi Coffee  53',Continental
8906161540176,Cookie Crunch Delight,Stroom
8906064709472,SPECIAL MASALA MURUKKU,malabar delights
8906076271523,Zeeba Premium Basmati Rice,
1701040600001,Roasted Channa Whole,Ratnadeep
8908015692024,Chicken Cheese Momos,Wow Momo
8901090223763,Gold Pure Coffee Orginal,Tata Coffee
0314440702555,Sweet And Spicy Sauce,Kissan
8903363014795,Refined Soyabean Oil,DMart
8906001026068,Kesar Pedha,Gowardhan
8906198982956,Clean Whey Protein (coffee),TRUEBASICS
8906014082020,Indian Pickle,Generic
8906080232206,Methi Khakhra,Nasto LKC
8906125983506,Nachos - Tangy Guacamole,4700BC
8906009011448,Sugar Brown,Parrys
8906064703272,Tomato Murukku,Kozhikoden's
8906193330028,,
0850041152776,ProteinX Bar,Bolt Nutrition
8901063019225,Little Hearts,Britannia
8901063367296,50 50,Britannia
8906091689563,Brunost Cheese Chocolate,Paul And Mike
8904422710382,aloe Vera gel,Patanjali
8904004418804,Mini Bhakarwadi,Mo'plleez
8906005505361,Kishmish Mix,Bikaner
8908018963046,Best Chiwda,Laxmi Narayan
8906159971210,Fine Milk Chocolate With Real Ratnagiri Mangoes,Paul & Mike
9556138503049,frix,4 fruitz assorted pudding pack 3240
3529060691401,,
8901622202013,,
8906082577640,Crusties Korean Chilli,Cornitos
8906046585933,Eastern sambar powder,
8906153561950,,
8906148424628,,
7622202332241,,
8908023404442,Tropical Nuts & Fruit Mix,Tong Garden
8901071705721,Creamy Milk Chocolate bar,Hersheys
8906147830222,Black Pepper Roasted chana,Diamond
8906078266565,Sandwich Biscuits,Bourbon
8908001778114,Falooda Mix Pista Flavor,Kings
9100949889511,Macroni  Rigate,Gracious
8906133024574,Vegan Platinum Soy Protein Isolate,Nakpro
8909081010651,Ashirwad 10 KG Atta,
8904054610579,Zeagra,
8904043603407,Chicken Sausag,Venky's
8906092350776,,
8906163833306,Farmley Makha Shakha Achari Stix,Farmley
8901790703336,Ibuwin,
8901790681078,Diclofenaco,
8906174610101,Sprouted Foxtail Millet Flour,Dandodia Foods
0961650702921,Hydra miracle,Ponds
8908000106611,Tomato Rasam Paste,Indiras
8901262280341,Mysore Pak,Amul
8901399001826,Max kleen 1.25L,Unknown Brand
8902433001369,Pedigree biscrok 500g,Unknown Brand
8902433001383,Pedigree BISCROK biscuits (with milk & chicken) 500g,
8906082391345,Madhura Seva,Malabar Treats
0908005808459,,
8901063162723,Marie Gold biscuits,Britannia
8906002520411,Raja marie biscuits,Raja
0944445605102,,
3904102482986,Pedigree puppy chicken & milk 1kg,Unknown Brand
4014162014399,DENITROL JBL 100ML,JBL
4014162230423,FERROPOL JBL 250ML,JBL
8901491337052,kurkure puffcorn,Unknown Brand
8904335604549,Protein bar,Yoga bar
4987176176837,Old Spice After Shave lotion,Old Spice
8901262153621,Amul kool protein milkshake,
8908005758815,Unsweetened Masala Chai,Senso
7108328656459,activated charcoal,Glamveda
8901552000413,Sweet Lime Pickle,Ashoka
8901777133064,Paneer Tikka Kathi Roll,Vadilal
8901262170376,Chocolate Brownie Ice Cream,Amul
8853301006286,Whiskas with salmon in gravy 85g,Unknown Brand
8853301889322,digree adult mini,digree
8901023010484,Cinthol soap,Godrej
8901030815911,Vwash Expert Intimate Hygiene,Vwash
8901030970696,Dreamflower,Ponds
8901030978753,Lakme 9To5 Sun Expert Sunscreen Lotion,"Unilever, Lakmé"
8901030997105,Pond's Bright Beauty Serum Cream,"Unilever, Pond's"
8901138500153,Anti wrinkle cream,Himalaya
8901138830441,Face wash,Himalya
8901138851248,Himalaya Purifying Neem Face Wash,Himalaya
8901216406803,Kama Sutra( orges max) Condom,
8901314078216,Colgate visible white,Colgate
8901314571816,Colgate total12,Charcoal
8901396388487,Durex extra thin intense chocolate,Durex
8902433005237,Pedigree Biscrok biscuits with chicken 900g,
8904103330731,EPIC condoms,Man force
8904132922167,Mopz lime fresh 200ml,Unknown Brand
8904132922174,Mopz 200 Ml,
8904132922228,Mopz 5L,
8904352004070,BIOTIQUE Advanced Ayurveda Fruit Brightening Face wash,BIOTIQUE
8904352004193,BIOTIQUE Advanced Ayurveda Papaya Deep Cleanse Face Wash,BIOTIQUE
8906002482856,Adult Chicken & Vegetables Adult 1KG,Pedigree
8906002482924,Pedigree,Pedigree
8906002482948,Adult Meat And Rice,Pedigree
8906002483204,Pedigree 2.8 kg pink,Unknown Brand
8906008422917,Lens cleaner,Aqua lens
8906008450897,Skin whitening,VLCC
8906008452846,Almond under eye cream,VLCC
8906087775072,,Unknown Brand
8906064705641,Banana Sweetened,Malabar Delights
8906163832705,Date Powder,Farmley
4906601500085,,
8908005259480,Country harvest cake 32 gm,
8904258703435,RAW-P ICED GRN TEA PEACH 245ML,
8901262202442,Probiotic Curd,Amul
8908023145178,Banana Chips,
8998866107518,ZINC,
8901414043916,Palak Paneer,
8904374508495,Noodles Puff,S.Motiram
8907316004550,,
8908020493180,Almond Milk,Fidelo
8906043348081,Salts,Supply6
8901719907524,,
8964201532420,,
6900055442111,Organic tattva organic Fenugreek,Organic Tattva
8906055442005,Ajwain ot,
8906020589018,Malabar parota,
8906011818189,Curry de noix de coco de Madras avec riz curcuma,
8908000276659,Jackfruit Green,Viswas
8908025203005,Roasted Foxnut BBQ,EatThis
8901234567890,,
8908009059505,Multigrain Low GI Bread,The Health Factory
8901262223416,Rasmalai,Amul
8901030922985,lifebuoy Saavn,lifebuoy
8901063368668,Britenei Ford cake 100 gm,
8904093613982,Rice Papas Plain,Gramarhein
8901030832161,Sunsilk stunning black shine shampoo,
8906023920573,Cheese Slice Herb & Spices,Dairy Craft
8901063401273,,
7622202819933,Gems,Cadbury
8905302005017,baking soda,blue brand
8906202780080,Frozen coconut,
8904150504918,Tandoori Naan,Sujata
8906011834080,Sundaikai Vathal Kulambu,Minute Kitchen
8901725101442,Dark Fantasy Big Choco Meltz,Sunfeast
8904150501689,Double Chocolate Fudge Brownie Mix,Betty Crocker
8906123581278,Peanut Butter,Scrunch
8901571011742,Centrum Men,Centrum
8902579004330,,
8901058005226,,
8904209303820,Tomato Pickle,Aachi
0810182790985,Prosupps Whey,Prosupps
0964447900418,Pro Nature penanuts,
8903023300695,,More
8909081010156,,
8901440100973,Roasted Rice Powder,Eastern
8809950200391,Korean Veg Dumplings,Good Seoul
8906191631349,Choco Peanut Butter Protein Bat,phab
8901499027610,Choco Millet Muesli,Kellogg's
8904061400293,Orange Wafers,Gourmet's Delite
8909081008818,,
8906069570008,Sattoo,Satyendra Sattoo
8906006852129,Very Berry Strawberry Ice Cream,Baskin Robbin’s
5059606405202,Whey Protein Isolate Chocolate Flavour,Naturaltein
8901790690353,Amoxicilina 500 mg,
8906037780101,Pastilla,
8906011835520,Mini Idli With Sambar,Minute Kitchen
8906069690911,,
8906148690054,Chicken Masala,Prakash
8908013252381,Choco Almond Millionaire's Mini Bites,
8908013252398,Fit & Flex Cranberry Oats Granola & Yogurt Mini Bites,
8908013252220,Muesli Choco Almond Cookie Delights,
8906038742016,Ta daa sweet corn,
8908017693647,Chilli Chatka,Millet Bank
8908023404305,Party Snack,Tong Garden
8906001091219,,
8908006024599,Omapodi,The Grand Sweets And Snacks Chennai Special
8901777578100,Kesar Peda,Vadilal
0000590011721,Beetroot,Unknown Brand
8906064520237,,
8906069960038,Gold,Sanchi
8906095125494,Wonderland Mamra Badam7A 500gm,
8906095125937,Wonderland Pine nuts 200gm,
8902901222555,Chilli bedgi with Stem,good life
8908009839541,sugar free digestive biscuits,
8906016413129,spicy buttermilk,
8906157551285,Grated Coconut,
8906059637469,Zero Fat Coffee Protein Milkshake,Epigama
8900760009461,Żywiec zdrój,
2419544010006,,
8906068763821,Peanut Butter,Lucky Family
8906068763838,Peanut Butter,Lucky Family
8901063165441,Oreo,
6905058011104,Kitkat Minis,Unknown Brand
8906153883748,Sattu Laddoo,Two Brothers
8904004401790,Sev Murmura (Classic),Unknown Brand
8901777767177,Kaju Draksh,Vadilal
8906078269627,,
8906190331455,,
8901972084482,Galletas Cream Fredy Sandwich,
8904006206065,Galletas Cream Fredy Sandwich,
8906189580215,Chilli Guava juice,Pluckk
8908014051570,Flax Seeds,ERIKA ORGANICS
8906139991351,Tamasa,
8906117360414,Mango Lassi,Country Delight
8906006951921,Ginger Garlic Paste,
8906075341708,Sweet Corn,Lucky Family
8908006989539,Protein Bar Cocoa Dry Fruit,Nutritius
8906086209486,,
8906009504124,,Chitale
8904064616486,Sona Masuri Rice,Annam
0988865144612,,Yogabar
8906074180001,,
8908020062270,Open Secret Chocolate Biscuit,Open Secret
8909106076655,Lakme sun expert,
8904035416534,JOY Skin Fruits,JOY
8904326301495,Bee one,
8901030823787,Ponds bb cream,
8906132697588,Fish Oil,Dr. Morepen
8904083320081,Litchi Ice Cream,Milky Mist
8904482801860,Denver,
8850477028562,wet food,me-o
8906125484744,dools,
8904209307118,Ginger Garlic Paste,
3541879797808,pav bhaji masala,catch
8908020463824,Spicy Treat Chips,Crax
8904067712727,Peanut Chikki,Jabsons
8908001296311,PARATHAS,
8904482801990,Denver,
8906006525504,Top Start,
9994602486113,Big B,
8901063371026,Marie gold,
8901058866216,Coffee mocha,
8901552007689,KANTOLA,ashoka
8901560170641,Nilon parampara mixed pickle 1kg,
8906071454259,Chatpata Snacks Sauce,9 am
8901552007818,val papdi,ashoka
8901552007658,bhindi,ashoka
8906002009053,Dr. otekar Supreme brownie,
8905634561519,Best bakery mixture,
8906139760070,Rootstock organic triphala powder 100g,
0726684791408,Frozen Espresso Shot,Zenma
00999770,,
8901262171090,,
8908020440351,Whole Wheat Tortilla Wraps 8 Inches,Habanero
8909688735063,Mocha,IMPULSE COFFEES
8904132976184,,
5000159558709,Mars Miniatures 220g,
8904418906331,Glam 21  black eyeliner,
0806360010099,Lotus night cream,
8906036554178,Olivia pan cake,Olivia
0042506808674,Lakme compact,
18838671,Vicco wso,
8906081126405,Black Raisins,Happilo
8906019561322,Real cream roll,
8904092400118,Kulcha,Kabhi b
8908019552102,Waffle Crisps Cookies 'n Cream,The Belgian Waffle
8906070214434,Honey,American Harvest
8902901244076,Good life mixed dry fruits 100g,
8901058865851,,
8906003510091,Chatpata,
8908005103219,Razana papad urad sapecial papad,
8904067700748,Jabsons punjabi masla papad,Jabsons
8901414006706,Bikano papad,
8906198981652,Iso Zero Blue Tokai,MB
0735850873190,Mint And Chilli Tofu,SoyaRich
8901764061103,,
8906183920796,coconut cocoa makan,natch
8908002854701,Soya Crunchies,Promunch
8906108894386,,
8901648004264,Cheese Slice,Mother Dairy
8906091900750,Raw Makhana (Foxnuts),Sattvik
8906165787607,Fuel One Whey,Fuel One
8906136651517,Jumbo Rolled Oats,Pintola
8908012945765,Edamame Rice,Pink Harvest
8410086000245,Disano olive oil,DiSano
8904238302955,Whitone,
8906007675451,Jovees cream,
8908010609959,Thai Rice Chips Vegan Cheddar,natch
8904463100104,Cretin,
8904418906348,Maskra,
8907122016563,Vlcc cream,
6923859200688,Mn foundation white,
8904386101462,Mars bb foundation cream base,
8909106027879,Ponds hydra miracle,
8906045488105,Coloressence bb cream,
8904035413205,Joy,
8904035413175,Joy,
8906032325338,Ayur massege,
42467168,Nivea soft spf,
8906071432332,Red Split Lentil,Jaisal
4987176179388,Olay cream,
8908001158992,White tone,
4987176077721,Olay,
8903363002310,Rasgulla,
8901063363588,Choco Chill cake,Britannia
9044374367414,Amla lemon juice,JHAJHU FOODS
8530108880416,,
8906008350784,Multi Millet Atta,Manna
8901972086158,Tick time,Dukes
8906109000595,Kinnow Apple,Five Rivers
8906125475490,cool berg,
8906144570848,malt beverage,
8906144570855,high malt,
8906144570800,malt beverage,
8906144570824,malt beverage,
8901030021268,Vaseline,
8902268010871,,
9917063032484,Britannia Treat croissant mixed fruit,
3948063032446,Britannia Treat croissant coco,
