barcode,product_name,brands,ingredients_text,sold_in_india_status,ingredient_confidence,status,data_source,source_license,collection_method
8906046144888,Biryani masala natural spices,,"turmeric, coriander, red chili, cumin, <span class=""allergen"">mustard</span>, black pepper, bay leaf, fennel, salt, ginger, onion, garlic, caramom, cinnamon, clove, mace",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8906046144352,Coriander seed whole organic spices,,coriander seed whole,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8906046144376,Himalayan black salt,,himalayan black salt fine,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8906046144338,Indian chat masala natural spices,,"black salt, white salt, dry mango powder, black pepper, red chili",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8906046143768,Kitchari spice mix organic spices,,"brown mustard, turmeric, ginger, cumin, salt, fenugreek, asafoetida",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8906046144291,Fenugreek seed ground organic spices,,fenugreek seed ground,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8906046144741,Himalayan pink salt,,pink himalayan salt,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8906046144383,Garam masala organic spices,,"cardamom, clove, cumin, black pepper, coriander",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8906046144178,Himalayan pink salt coarse natural salts,,himalayan pink salt coarse,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8906046141702,Chai masala organic spices mix,,"cinnamon, cardamom, ginger, clove, black pepper",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8906046145038,Chai masala organic spices mix,,"cinnamon, cardamom, ginger, clove, black pepper",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8906046144154,Black pepper whole organic spices,,black pepper whole,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8906046144208,Cumin seed whole organic spices,,cumin seed whole,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8906046144260,Cinnamon ground organic spices,,cinnamon ground,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8906046144758,Himalayan pink salt,,pink himalayan salt,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8906046144994,Himalayan black salt,,black himalayan salt,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8906046144925,Curry leaf powder organic spices,,curry leaf powder,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8906046144895,Ashwa gandha ground organic spices,,ashwagandha root ground,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8906046144215,Cumin seed ground organic spices,,cumin seed ground,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8906046144918,Ajwain seed whole organic spices,,ajwain seed whole,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8906046144321,Fennel seed ground organic spices,,fennel seed ground,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8906046144499,White pepper ground organic spices,,white peppercorn ground,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8906046144826,Himalayan black salt coarse,,himalayan black salt coarse,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8906046144901,Arrow root ground organic spices,,arrowroot ground,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8906046144161,Black pepper ground organic spices,,black pepper ground,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8906046145045,Turmeric latte spice mix organic spices,,"turmeric, ginger, cinnamon, cardamom, clove, black pepper",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8906046145052,Organic spices kitchari spice mix,,"brown mustard, turmeric, ginger, cumin, salt, fenugreek, asafoetida",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8906046144840,Himalayan pink salt medium natural salts,,himalayan pink salt medium,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8906046144857,Lemon grass leaves organic spices,,lemongrass whole c & s,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8906046144833,Extra Fine Himalayan Black Salt,Various,Himalayan black salt (extra fine),CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8906046140866,Black Pepper Whole Organic Spices,Various,Black pepper (whole),CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8906046144949,Holy Basil Tulsi Leaf Organic Spices,Various,Holy basil (tulsi) leaves,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8906046144192,Red chili ground organic spices,,red chili ground,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8906046144765,100% natural himalayan pink salt,,pink himalayan salt,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8906046141696,Indian chat masala natural spices,,"black salt, white salt, dry mango powder, black pepper, red chili",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8906046144314,Fennel seed whole organic spices,,fennel seed whole,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8906046141085,Garam masala organic spices,,"cardamom, clove, cumin, black pepper, coriander",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8906046144369,Coriander seed ground organic spices,,coriander seed ground,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8906046144277,Cinnamon sticks organic spices,,cinnamon sticks whole,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8904145911370,Ensur diabetes 200 g,,powder (per 100 g) this pack contains about 4 serves. % rda per serveta energy protein,CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8901552015530,Madras Plain Poppadums,Truly Indian,"urdbohnenmehl., salz, reismehl, kokosnussöl, säureregulator: calciumcarbonat.",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8904049708120,Nature's essence almond and honey,Unknown Brand,"demineralised water, llp, se, alovera extract",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8901036173435,Xtra instant coffee,continental,coffee beans & chicory,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8901192002105,Catch Pink Rock Salt(Sendha Namak),Catch,pink rock sali (sendha namak),CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8908015592355,Khatti PREMIUM SEEDLESS TAMARIND,De Naturel,premium seedless tamarind,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8901030986888,Instant,Bru,"coffee 70%, chicory 30%, nature identical (coffee) flavouring substance.",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8906067330031,Super Chicken Masala,Classic,"chilli,cumin,garlic,black pepper,cassia,coriander,dry ginger,nutmeg,mace,clove,black cardamom,cardamom seeds,fenugreek,poppy seeds,kasuri methi,turmeric,common salt,asafoetida",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8903023305560,surja gathia,surja,"pulse, black salt, black cumin, vegetable oil & selected spice",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8901030194160,Brooke Bond Three Roses Tea,Brooke Bond,"contents: tea bestbeforetwelvemonthsfrompackaging. ,preparewithboilingwater/milk. mrp rs. (incl. ofall taxes) pki). code no.",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8901047012167,Basmati pirinač,Tohfa,100% bela riža dugog zrna,CONFIRMED_INDIA_890,HIGH,KEEP,Barcode Registry (No Ingredient Text),Pending Attribution,Barcode Scan
8901001555174,Papadums Green Chili,"Mida & Co, Mida's","farine de lentille, sel, farine de riz, piments, oxyde de calcium, huile végétale.",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8901001555815,Mida´s Tandoori Curry Paste,Mida's,"coriandre, eau, ail, melange d'épices (anis, tomate, fenugrec), cumin, tamarin, curcuma, sel de cuisine, gingembre, piment acidifiant: acide acétique (e 260), colorant: e124",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8901030516320,Knorr Cup-a-soup Tomate,Knorr,"légumes2 ; 39% (tomate : 3806 oignon), fécule de pomme de terref sucre, croûtons : (farine de blef huiles vég%es (palme, colza), sel, levure, antioxydant : extraits de - romarin)i pâtes (semoule de ble durs sel/ extrait de levure, épice et aromates (aip, persil* : poivre, livèche), graisse de palme, jus de {légumes concentrés (celeri, carotte±, poireau, oignon) peut contenir : tait, moutarde, œuf, zlngrédients issus de l'agriculture durable",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8901030518232,Cup-a-Soup Sweet Corn Veg,Knorr,"sugar, potato starch, ""dehydrated vegetables (corn (7.5%). carrot flakes (5%), leeks (0.5%)), maltodextrin, lodised salt, hydrolyzed vegetable protein, thickener-415, natural (garlic), nature identical and artificial (com) flavouring substances, hydrogenated palm oil, spices and condiments, flavour enhancer-627&631, anticaking agent - 551",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8901030535048,Kissan Mix Fruit Jam,Kisaan,"sugar, mixed fruit pulp blend 46% (banana pulp, papaya pulp, pear pulp, apple juice, pineapple juice, orange juice, mango pulp, grape juice), thickener e440, acidity regulator 330, preservative e202, vitamin b3, food colour 122, added flavours (artificial raspberry, pineapple, strawberry flavouring substances)",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8901030553134,Lipton Green tea,Lipton,flavoured green tea tea bags contains added natural flavours,CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8901030691508,Sandwich Chocolate and Vanilla,Kwality Wall's,"water biscuit (37.2%) (wheat flour, sugar, palm oil liquid glucose, barley malt extract, water, milk solids, salt, leavening agents - e500(li), e503(ii), emulsifier - e1520 and contains permitted natural food colour e150a and added artificial vanilla flavouring substances (contains gluten and milk), sugar, edible palm oil, milk solid, liquid glucose, vegetable protein (soy), cocoa solids.",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8901035053608,Tea Bags,Clover Valley,orange pekoe and cut black tea.,CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8901042954516,Rava idli,MTR,"isemolina (80%), edible vegetable fat - interesterified (palm oil, palm kernel c bengal gram splits, curry leaves, salt, sugar, mustard, raising agent sodium bicarbonate (e 500 il), ginger, green chilli, coriander, blackgram dal, red chilli powder, cumin, turmeric, cassia, fenugreek, clove, maltodextrin, acidity regulators citric acid (e 330) and tartaricacid (e 334) . contains natural flavoring substance",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8901042954608,MTR rice idli,Unknown Brand,"rice (60%), black gram dal, ed getable oils: palmolein oil, rice bran oil etable fat-interesterified (made from any or all of the folowi n oil, maize (corn) oil, sesame oil, groundnut oil), salt d s (ins 296), raising agent sodium bics onate (ins 500m). allegen advice: may contain traces of tree nuts, soy, groundnut & sesame. nutrition (approx",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8901042954622,Mtr Inst. Badam Drink,MTR,"sugar, milk solids, almond (8,5 %), maltodextrin, saffron, cardamom and antioxidant ins 306, contains permitted natural colours (ins 100 & 160a)",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8901042956008,MTR Chana Masala,MTR,"water, chick pea (25%), tomato (14%), onion, edible vegetable oil, coriander, cumin, ginger, ghee, salt, other spices",CONFIRMED_INDIA_890,HIGH,KEEP,User Scan / Brand Publication,User-submitted,Barcode Scan
8901042957005,Mtr Ready To Eat Shahi Paneer,Mtr,"water, cottage cheese (19%), onion, toned milk, tomato paste (6%), cashew nut, refined sunflower oil, spices, salt, ginger paste, sugar, chilli powder, garlic paste, paprika oleoresin (e 160c). allergen advice: contains <span class=""allergen"">milk</span>, milk products, cashew nut and may contain traces of other <span class=""allergen"">nuts</span>..",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8901042957098,Kadina Pakora,MTR,"<span class=""allergen"">no </span>hydrogenated vegetable fat <span class=""allergen"">no </span>added chemical preservatives <span class=""allergen"">no </span>artificial colours ingredients: curd (<span class=""allergen"">yoghurt</span> 39%), water, bengal gram flour (10%), onion, potato, refined sunflower oil, salt, coriander latives, ginger, red chilli, green chilli, cumin, turmeric, coriander, <span class=""allergen"">mustard</span>, dry mango, curry leaves, fennel, black pepper, asafoetida. allergen advice: contains milk products, <span class=""allergen"">mustard</span> and may contain traces of groundnut or tree nuts nj 11 (109/) mai scle (39%)",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8901042957517,Dal Makhani,MTR,"water, blackgram splits, tomato puree, onion, red kidney bean, vegetable oil (made from the combination of oils such as sunflower, rice bran, <span class=""allergen"">soybean</span>, palm & sesame), butter milk, bengalgram splits, salt, greenchilli, garlic paste, greengram, ginger paste, red chilli, cumin powder, coriander powder, fenusgreek leaves.
contains <span class=""allergen"">milk</span>, <span class=""allergen"">milk</span> product, <span class=""allergen"">soybeans</span>,<span class=""allergen"">sesame</span>.",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
8901042958361,Idli/Dosa/Chilly Chutney Powder,MTR,"black gram splits (84%), red chilli (8.5%), iodised salt, mustard seeds (0.7%), lemon premix [maltodextrin (corn), acidity regulators (ins 330, ins 334) and nature identical flavouring substance], acidity regulators (ins 330), curry leaves powder and asafoetida",CONFIRMED_INDIA_890,HIGH,KEEP,OpenFoodFacts (ODbL),ODbL,API/CSV Import
